objectid,osm_id,fcode,facility_type,name,subdistrict,district,state,country,longitude,latitude
671840,1119938428,7204,Industrial,Rabin Batteries,Anekal,Bengaluru Urban,Karnataka,India,77.73767177540826,12.78363080504475
671849,14718755,7204,Industrial,Gangavaram Port,Gajuwaka,Visakhapatnam,Andhra Pradesh,India,83.21927933848632,17.638198828245393
671850,1090399873,7204,Industrial,Ola Future Factory,Pochampalli,Krishnagiri,Tamil Nadu,India,78.40766352658541,12.303955686987264
671854,1120171619,7204,Industrial,P M Industries Limited,Anekal,Bengaluru Urban,Karnataka,India,77.63240619966129,12.781206804070251
671863,1119938329,7204,Industrial,Lakshmi Granite Industries,Anekal,Bengaluru Urban,Karnataka,India,77.74543403827508,12.782734735369006
671877,1120171622,7204,Industrial,Kaveri Industries,Anekal,Bengaluru Urban,Karnataka,India,77.63596052224844,12.780317606005305
671902,1119938368,7204,Industrial,Gayathir Engg And Fabricat Enterpris,Anekal,Bengaluru Urban,Karnataka,India,77.74550422014416,12.778662313909434
671907,1186363210,7204,Industrial,Mud Brick Factory,Addanki,Bapatla,Andhra Pradesh,India,79.94129767053026,15.8108452955378
671915,1046799777,7204,Industrial,Eta Soaps Factory,Farooqnagar,Ranga Reddy,Telangana,India,78.21462221409993,17.082346267558368
671919,1119938395,7204,Industrial,Faurecia Automotive Seating I P Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74203865248323,12.7777264284923
671923,1119938375,7204,Industrial,Jae Tee Minerals Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74510703259459,12.778160150559971
671926,1234907993,7204,Industrial,Kirloskar Electric,Mysuru,Mysuru,Karnataka,India,76.57076980362157,12.345602263445592
671929,1119637971,7204,Industrial,Iggalur Industrial Area,Anekal,Bengaluru Urban,Karnataka,India,77.70140189858476,12.781476187794297
671935,1119938425,7204,Industrial,J Ramaiah Roller Flour Mills P Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.73807855946308,12.779224998668777
671937,1120171657,7204,Industrial,Jain Granites,Anekal,Bengaluru Urban,Karnataka,India,77.63346759971384,12.774532956055472
671942,1119938381,7204,Industrial,Silver Crest Clothing Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74274211187273,12.782994960418408
671955,1298511782,7204,Industrial,Mani Tiller Home,Kanayannur,Ernakulam,Kerala,India,76.28765084692125,9.960278994187238
671963,1151907066,7204,Industrial,Autocrat Engineers,Yelahanka,Bengaluru Urban,Karnataka,India,77.72431576966618,12.980755759318729
671969,1153855771,7204,Industrial,Log9,Yelahanka,Bengaluru Urban,Karnataka,India,77.59373619640724,13.072717058096538
671976,1119938357,7204,Industrial,Standard Water Pumps Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.7443238880496,12.779273389584706
671996,1120171647,7204,Industrial,Sumukha Engineernig,Anekal,Bengaluru Urban,Karnataka,India,77.6340531489394,12.772393068698804
672007,1094404054,7204,Industrial,Muncipality Platic Bailing And Hydrating Unit,Taliparamba,Kannur,Kerala,India,75.38821476669709,11.999276395226403
672018,1119940318,7204,Industrial,Adeep Locks Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74032082446757,12.784500799510072
672019,1119938384,7204,Industrial,Allied Casting Services,Anekal,Bengaluru Urban,Karnataka,India,77.74154225665714,12.783207982496284
672047,1174705135,7204,Industrial,Nakkapalli Port,Nakkapalli,Anakapalli,Andhra Pradesh,India,82.76407238133562,17.354814799907842
672052,1189419973,7204,Industrial,Cochin Cements Limited,Vaikom,Kottayam,Kerala,India,76.45213741132457,9.82238054796001
672056,1233009718,7204,Industrial,Jindal Stainless Steel,Kothavalasa,Vizianagaram,Andhra Pradesh,India,83.18741088139433,17.937866597573144
672057,1071055553,7204,Industrial,Ananth Technologies,Yelahanka,Bengaluru Urban,Karnataka,India,77.72578711864972,13.174823922452337
672080,1120171667,7204,Industrial,Megatechs Cold Forgings Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.63411994600352,12.772854084615732
672084,1120747150,7204,Industrial,Gail Sv 6B,Yelahanka,Bengaluru Urban,Karnataka,India,77.6989006534528,12.9461223466075
672092,1188681298,7204,Industrial,Stp 2,Bengaluru South,Bengaluru Urban,Karnataka,India,77.45474191964239,12.936893395874815
672096,1120171571,7204,Industrial,Ksiidc,Anekal,Bengaluru Urban,Karnataka,India,77.63532366631796,12.771084613885131
672103,1127855732,7204,Industrial,Smart Board,Taliparamba,Kannur,Kerala,India,75.38213033340926,12.092165334272035
672106,1154551573,7204,Industrial,Gail Ip Station 1M,Thamarassery,Kozhikode,Kerala,India,75.88188776595963,11.44359581237893
672119,1134197655,7204,Industrial,Vallalar Nagar Bus Depot,Tiruvottiyur,Chennai,Tamil Nadu,India,80.27629043702802,13.104299103829714
672122,1120171574,7204,Industrial,Ksiidc,Anekal,Bengaluru Urban,Karnataka,India,77.63547283256067,12.772454420282932
672124,1107648459,7204,Industrial,Food Corporation of India Fci,Chalakkudy,Thrissur,Kerala,India,76.32240039276398,10.300144820398424
672127,1120171658,7204,Industrial,Micro Plastics,Anekal,Bengaluru Urban,Karnataka,India,77.63394917344273,12.771783144428584
672128,1107039357,7204,Industrial,K And C Valley 218 Mld Sewage Treatment Plant,Yelahanka,Bengaluru Urban,Karnataka,India,77.6592712056945,12.939845513988773
672130,1120171595,7204,Industrial,Tulsi Granites,Anekal,Bengaluru Urban,Karnataka,India,77.63494449885812,12.776844997676358
672132,1077022615,7204,Industrial,Allcargo Logistics Park,Malur,Kolar,Karnataka,India,77.88247248503038,12.99163704162452
672141,1119938351,7204,Industrial,Arsom Cnc Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74626602622259,12.779645225709793
672142,1119938404,7204,Industrial,Vero President Systems Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74311745003705,12.781966333719279
672143,1413446588,7204,Industrial,Naveen Electricals,Repalle,Bapatla,Andhra Pradesh,India,80.88621904164309,15.968830621214044
672149,1119938417,7204,Industrial,Buhler India Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.7383253441,12.784447494729099
672168,1161964596,7204,Industrial,Ricemill,Odela,Peddapalli,Telangana,India,79.4269413576725,18.507026046727066
672187,1177215275,7204,Industrial,Pappanamcode Ksrtc Bus Depot,Thiruvananthapuram,Thiruvananthapuram,Kerala,India,76.98193945891809,8.471431123987685
672189,1092448159,7204,Industrial,Ap Cement Works,Yerraguntla,Y S R Kadapa,Andhra Pradesh,India,78.45779346536484,14.663310517797807
672196,1212172828,7204,Industrial,Gocl,Kukatpally,Medchal Malkajgiri,Telangana,India,78.40260108244769,17.4774118197707
672204,1195172989,7204,Industrial,First Launch Pad,Sullurpeta,Tirupati,Andhra Pradesh,India,80.22719802988966,13.666255253716246
672214,1119938352,7204,Industrial,Vishranti Engineering,Anekal,Bengaluru Urban,Karnataka,India,77.74082971366153,12.780549985773302
672224,1120062016,7204,Industrial,Rice Mill,Ballari,Ballari,Karnataka,India,76.93229096606662,15.11758605952028
672226,1186736269,7214,Quarry,Vattamala Stone Crusher Unit,Meenachil,Kottayam,Kerala,India,76.69225484155953,9.698204571979486
672229,1082360484,7204,Industrial,Bwssb,Yelahanka,Bengaluru Urban,Karnataka,India,77.58205849889923,12.866711709197958
672234,1120171634,7204,Industrial,Yellamma Concrete Blocks,Anekal,Bengaluru Urban,Karnataka,India,77.63917204774582,12.778941306555483
672269,1135993878,7204,Industrial,Customs Boat Jetty,Kochi,Ernakulam,Kerala,India,76.25098649431683,9.969099132276998
672278,1099323641,7204,Industrial,Agro Tech Foods,Puthalapattu,Chittoor,Andhra Pradesh,India,79.09598392554634,13.392672807452909
672287,1119938309,7204,Industrial,Synchron Engineering Ipvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74548441677932,12.782341567595111
672296,1119938317,7204,Industrial,K V Forgings Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74198014423507,12.78462423051397
672305,1120171594,7204,Industrial,Radha Stones Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.63457111798245,12.77692748169453
672306,1119938308,7204,Industrial,Shakti Coach Works P Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.73877824000455,12.782072187662461
672307,11902087,7204,Industrial,Ananthapuramu Ultra Mega Solar Park,Nambulapulakunta,Sri Sathya Sai,Andhra Pradesh,India,78.4238444435932,14.016353441249395
672309,1427092802,7204,Industrial,Salcomp,Sriperumbudur,Kancheepuram,Tamil Nadu,India,79.93341286691201,12.948376297979921
672318,1119938429,7204,Industrial,Shivakumar Industries,Anekal,Bengaluru Urban,Karnataka,India,77.7379487658823,12.783500698539639
672326,1201674656,7204,Industrial,Dharwad City Depot,Hubballi Urban,Dharwad,Karnataka,India,75.01741341702518,15.465474549558095
672338,1120171650,7204,Industrial,Megatechs Cold Forgings Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.6340889029912,12.772616963922227
672341,1107039362,7204,Industrial,Kadugodi 6Mld Sewage Treatment Planet,Hosakote,Bengaluru Rural,Karnataka,India,77.77720594905914,12.996609481274572
672343,1292095658,7204,Industrial,Rice Mill,Srirampur,Peddapalli,Telangana,India,79.46663209996572,18.507091000108694
672345,1278497909,7204,Industrial,Kptcl Substation,Devanahalli,Bengaluru Rural,Karnataka,India,77.75803081159442,13.214095863195368
672346,1187739327,7204,Industrial,Altius Aerotech,Devanahalli,Bengaluru Rural,Karnataka,India,77.74084967314438,13.17402917686598
672347,1238777225,7204,Industrial,Bmtc Depot 49 Bidadi,Ramanagara,Bengaluru South,Karnataka,India,77.39291476104069,12.80167878879461
672349,1120171643,7204,Industrial,P S Paints And Coatings India,Anekal,Bengaluru Urban,Karnataka,India,77.63513080388678,12.774616056847053
672358,1173240006,7204,Industrial,Bhel Ancillary,Wallajah,Ranipet,Tamil Nadu,India,79.29922512944839,12.980494527345178
672364,1119938372,7204,Industrial,M Rajan,Anekal,Bengaluru Urban,Karnataka,India,77.74530486876054,12.778408418500744
672366,1246204513,7204,Industrial,Apsrtc Bus Depot Vidhyadharapuram,Vijayawada Central,NTR,Andhra Pradesh,India,80.6019924185595,16.534550169495954
672367,1217243767,7204,Industrial,Bwssb,Yelahanka,Bengaluru Urban,Karnataka,India,77.51364447773231,12.978321874622313
672369,1119938388,7204,Industrial,Sree S Rama Industries,Anekal,Bengaluru Urban,Karnataka,India,77.74203050395414,12.782136295327255
672376,1107039360,7204,Industrial,Kempabudhi 1Mld Sewage Treatment Planet,Yelahanka,Bengaluru Urban,Karnataka,India,77.55772165007706,12.952425800170188
672404,1195592524,7204,Industrial,Brick Company,Ernad,Malappuram,Kerala,India,76.0221783883414,11.265217487457383
672410,1120159922,7204,Industrial,Obalapura Industrial Area,Nelamangala,Bengaluru Rural,Karnataka,India,77.32365932138238,13.243855643155873
672414,1181417679,7204,Industrial,Yelahanka Industrial Estate,Yelahanka,Bengaluru Urban,Karnataka,India,77.57824401938038,13.107850795884804
672423,1119938362,7204,Industrial,Shilpi Udyog,Anekal,Bengaluru Urban,Karnataka,India,77.74411526092997,12.778917173127187
672424,1119938379,7204,Industrial,Trakolly Engg Pvt Limited,Anekal,Bengaluru Urban,Karnataka,India,77.743403628587,12.782888683620728
672439,1119938367,7204,Industrial,Bhandary Metals And Alloys Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74285372633292,12.778685732879408
672456,14724956,7204,Industrial,Visakha Container Terminal,Maharanipeta,Visakhapatnam,Andhra Pradesh,India,83.30196513389684,17.693398989996435
672464,1157687198,7204,Industrial,Good Luck Syndicate,Coimbatore North,Coimbatore,Tamil Nadu,India,77.03522413848636,11.045697073984908
672468,1153956114,7204,Industrial,Industrial Estate,Salem,Salem,Tamil Nadu,India,78.13410079037911,11.678524072450967
672472,1187739324,7204,Industrial,North East Technologies,Devanahalli,Bengaluru Rural,Karnataka,India,77.74181200537429,13.174018774031392
672487,1154805834,7204,Industrial,Yelahanka Waste Water Treatment Plant,Yelahanka,Bengaluru Urban,Karnataka,India,77.57597865080554,13.1099695277236
672496,1152509602,7204,Industrial,Humnabad Industrial Area,Homnabad,Bidar,Karnataka,India,77.09514566873263,17.762914855478382
672506,1186363214,7204,Industrial,Mud Brick Factory,Addanki,Bapatla,Andhra Pradesh,India,79.93332921689861,15.810917160338676
672507,1496344369,7204,Industrial,Tgsrtc Bus Depot Asifabad,Asifabad,Kumuram Bheem Asifabad,Telangana,India,79.2930914509706,19.361838336425002
672517,1299156093,7204,Industrial,Ongc Mori Gcs,Sakhinetipalli,Dr BR Ambedkar Konaseema,Andhra Pradesh,India,81.7921460348265,16.37135400344691
672518,1238665548,7204,Industrial,Kolar Minor Irrigation Lis Stage 2,Yelahanka,Bengaluru Urban,Karnataka,India,77.71896690220069,12.9416865663514
672529,16053036,7204,Industrial,Danapuram Bmm Captive Power Plants,Hosapete,Vijayanagara,Karnataka,India,76.38332979838391,15.173332180718269
672531,1176579539,7204,Industrial,Bolst's,Yelahanka,Bengaluru Urban,Karnataka,India,77.56933320019084,12.895910000360782
672539,1490035728,7204,Industrial,Bagepalli Industrial Area Phase 2,Bagepalli,Chikkaballapura,Karnataka,India,77.75798965529678,13.79523292914729
672544,1151585136,7204,Industrial,Exide Energy Solutions Limited,Devanahalli,Bengaluru Rural,Karnataka,India,77.77244741027006,13.225285853799324
672549,1279680516,7204,Industrial,Sewage Treatment Plant,Yelahanka,Bengaluru Urban,Karnataka,India,77.66011657205925,12.959572305592616
672550,1390877208,7204,Industrial,Power Staition,Guntur West,Guntur,Andhra Pradesh,India,80.43771918420055,16.328694207552235
672555,1217247615,7204,Industrial,Bwssb,Yelahanka,Bengaluru Urban,Karnataka,India,77.51081097162002,12.977636531782604
672563,1177291321,7204,Industrial,Central Warehouse Corporation,Yelahanka,Bengaluru Urban,Karnataka,India,77.7132867584573,13.152387903090181
672564,1428261542,7204,Industrial,Sri Krishna Hollow Bricks,Madakasira,Sri Sathya Sai,Andhra Pradesh,India,77.22146475618624,13.889800669211233
672568,16803631,7214,Quarry,Magnesite Mines,Salem,Salem,Tamil Nadu,India,78.13327168224029,11.728681119714206
672572,1497387253,7204,Industrial,Tgsrtc Bus Depot Narketpalle,Narketpally,Nalgonda,Telangana,India,79.19499996505252,17.204007245675434
672579,1392107255,7204,Industrial,Amadalli Port,Karwar,Uttara Kannada,Karnataka,India,74.2283868455243,14.746809999840712
672587,1175380692,7204,Industrial,Muthalapozhi Port,Chirayinkeezhu,Thiruvananthapuram,Kerala,India,76.78722875675027,8.630553762407276
672600,1270620146,7204,Industrial,Safeexpress,Thiruvallur,Thiruvallur,Tamil Nadu,India,79.85687994113322,12.999054186452353
672603,1222278660,7204,Industrial,Marine Hill Bus Depot,Port Blair,South Andamans,Andaman And Nicobar Islands,India,92.73755613523308,11.672841023469907
672607,1305155081,7204,Industrial,Kakinada Sez,U Kothapalli,Kakinada,Andhra Pradesh,India,82.36678485471259,17.126178963948846
672614,1187739323,7204,Industrial,Maanvik Technologies,Devanahalli,Bengaluru Rural,Karnataka,India,77.74185154816388,13.173485794926293
672625,1216322364,7204,Industrial,Thirumandangudi Mill,Papanasam,Thanjavur,Tamil Nadu,India,79.29670719539749,10.961030814926062
672632,1195611910,7204,Industrial,Bharathi Raja Santhosh Land,Dindigulwest,Dindigul,Tamil Nadu,India,77.8992353391709,10.343677126873821
672651,1201047446,7204,Industrial,Ksrtc Bus Depot,Chirayinkeezhu,Thiruvananthapuram,Kerala,India,76.88061739304236,8.775110239580343
672654,1189431292,7204,Industrial,Avverahalli Industrial Area,Nelamangala,Bengaluru Rural,Karnataka,India,77.25519901557034,13.196503585091522
672656,1202598192,7204,Industrial,Karnataka State Beverage Corporation Limited,Yelahanka,Bengaluru Urban,Karnataka,India,77.6224598269898,13.025227184432373
672681,1280457439,7204,Industrial,Berry Global,Sira,Tumakuru,Karnataka,India,76.89545657717079,13.722687008305211
672694,1238002999,7204,Industrial,Sri Vijayarama Gajapathi Cooperative Sugars Ltd,Jami,Vizianagaram,Andhra Pradesh,India,83.31959376176935,18.04965947866142
672695,1497548211,7204,Industrial,Tgsrtc Bus Depot Thorrur,Thorrur,Mahabubabad,Telangana,India,79.64582939531685,17.592277798183343
672702,1238777268,7204,Industrial,Bmtc Depot 51 Sadaramangala,Yelahanka,Bengaluru Urban,Karnataka,India,77.72654221340119,12.996712820019724
672707,1238821108,7204,Industrial,Nelamangala Ksrtc Depot,Nelamangala,Bengaluru Rural,Karnataka,India,77.42600450840573,13.078575563766131
672708,1415873277,7204,Industrial,Apsrtc Bus Depot Ravulapalem,Ravulapalem,Dr BR Ambedkar Konaseema,Andhra Pradesh,India,81.83537278893836,16.74495570576298
672715,1299834638,7204,Industrial,Logistics Park Air India,Devanahalli,Bengaluru Rural,Karnataka,India,77.67828509124936,13.21037616612175
672728,1201702920,7204,Industrial,Bhavanapadu Fishing Harbour,Santhabommali,Srikakulam,Andhra Pradesh,India,84.3495626975673,18.562564400119868
672733,1238794972,7204,Industrial,Bmtc Depot 3 Shanthinagara,Yelahanka,Bengaluru Urban,Karnataka,India,77.59581842202853,12.955630722552735
672735,1342636361,7204,Industrial,Sumadhura Logistics Park,Hosakote,Bengaluru Rural,Karnataka,India,77.86975201387165,13.143547654494355
672738,1415875793,7204,Industrial,Apsrtc Bus Depot Chittoor 1,Chittoor Urban,Chittoor,Andhra Pradesh,India,79.09272094691258,13.212755836725128
672755,1426122467,7204,Industrial,Elta Tools And Dies,Sriperumbudur,Kancheepuram,Tamil Nadu,India,79.90649848189834,12.902886473192831
672760,1238771688,7204,Industrial,Bmtc Depot 50 Devanahalli,Devanahalli,Bengaluru Rural,Karnataka,India,77.71754693654687,13.246952474869438
672762,1253849158,7204,Industrial,Vasantha Mills,Coimbatore South,Coimbatore,Tamil Nadu,India,77.03571399043302,11.002824101027818
672764,1248113282,7204,Industrial,Sree Murali Moahana Boiled And Raw Rice Mill Pvt Ltd,Rayavaram,Dr BR Ambedkar Konaseema,Andhra Pradesh,India,82.00994138289657,16.917564091865884
672775,1238777260,7204,Industrial,Bmtc Depot 32 Suryacity,Anekal,Bengaluru Urban,Karnataka,India,77.70653402722733,12.789516098927773
672789,1497273553,7204,Industrial,Tgsrtc Bus Depot Kamareddy,Kamareddy,Kamareddy,Telangana,India,78.33012990628782,18.325347986587136
672791,17432765,7204,Industrial,Jindal Vijayanagara Solar Plant,Sandur,Ballari,Karnataka,India,76.70063484356025,15.040925432546489
672794,1270310170,7204,Industrial,Krebs Bio Chemicals,Kodavalur,Sri Potti Sriramulu Nellore,Andhra Pradesh,India,79.98277764879379,14.613184248537278
672799,1348650326,7204,Industrial,Scrap Yard,Yelahanka,Bengaluru Urban,Karnataka,India,77.58316115935393,13.110062088317033
